line 1 column 12286 - Warning: nested emphasis <em>
line 1 column 12958 - Warning: nested emphasis <em>
line 1 column 42661 - Warning: inserting implicit <p>
line 1 column 43775 - Warning: nested emphasis <em>
line 1 column 46420 - Warning: inserting implicit <p>
line 1 column 48864 - Warning: inserting implicit <p>
line 1 column 51384 - Warning: inserting implicit <p>
line 1 column 54689 - Warning: inserting implicit <p>
line 1 column 61012 - Warning: inserting implicit <p>
line 1 column 62820 - Warning: inserting implicit <p>
line 1 column 100509 - Warning: inserting implicit <p>
line 1 column 107576 - Warning: <td> unexpected or duplicate quote mark
line 1 column 107894 - Warning: <td> unexpected or duplicate quote mark
line 1 column 108210 - Warning: <td> unexpected or duplicate quote mark
line 1 column 108775 - Warning: <td> unexpected or duplicate quote mark
line 1 column 109093 - Warning: <td> unexpected or duplicate quote mark
line 1 column 109409 - Warning: <td> unexpected or duplicate quote mark
line 1 column 115743 - Warning: nested emphasis <em>
line 1 column 116020 - Warning: nested emphasis <em>
line 1 column 116251 - Warning: nested emphasis <em>
line 1 column 116439 - Warning: nested emphasis <em>
line 1 column 116646 - Warning: nested emphasis <em>
line 1 column 116870 - Warning: nested emphasis <em>
line 1 column 117103 - Warning: nested emphasis <em>
line 1 column 117353 - Warning: nested emphasis <em>
line 1 column 117679 - Warning: nested emphasis <em>
line 1 column 117946 - Warning: nested emphasis <em>
line 1 column 118198 - Warning: nested emphasis <em>
line 1 column 118515 - Warning: nested emphasis <em>
line 1 column 118806 - Warning: nested emphasis <em>
line 1 column 119053 - Warning: nested emphasis <em>
line 1 column 119308 - Warning: nested emphasis <em>
line 1 column 119564 - Warning: nested emphasis <em>
line 1 column 119840 - Warning: nested emphasis <em>
line 1 column 120126 - Warning: nested emphasis <em>
line 1 column 120430 - Warning: nested emphasis <em>
line 1 column 120777 - Warning: nested emphasis <em>
line 1 column 121082 - Warning: nested emphasis <em>
line 1 column 121309 - Warning: nested emphasis <em>
line 1 column 121563 - Warning: nested emphasis <em>
line 1 column 121820 - Warning: nested emphasis <em>
line 1 column 122110 - Warning: nested emphasis <em>
line 1 column 122370 - Warning: nested emphasis <em>
line 1 column 122656 - Warning: nested emphasis <em>
line 1 column 122968 - Warning: nested emphasis <em>
line 1 column 123276 - Warning: nested emphasis <em>
line 1 column 123537 - Warning: nested emphasis <em>
line 1 column 123792 - Warning: nested emphasis <em>
line 1 column 124063 - Warning: nested emphasis <em>
line 1 column 124360 - Warning: nested emphasis <em>
line 1 column 124679 - Warning: nested emphasis <em>
line 1 column 125001 - Warning: nested emphasis <em>
line 1 column 125328 - Warning: nested emphasis <em>
line 1 column 125609 - Warning: nested emphasis <em>
line 1 column 125986 - Warning: nested emphasis <em>
line 1 column 126290 - Warning: nested emphasis <em>
line 1 column 126557 - Warning: nested emphasis <em>
line 1 column 126885 - Warning: nested emphasis <em>
line 1 column 127225 - Warning: nested emphasis <em>
line 1 column 127541 - Warning: nested emphasis <em>
line 1 column 31792 - Warning: <table> lacks "summary" attribute
line 1 column 54337 - Warning: <img> attribute "longdesc" lacks value
line 1 column 56797 - Warning: <img> attribute "longdesc" lacks value
line 1 column 64542 - Warning: <table> lacks "summary" attribute
line 1 column 78243 - Warning: <table> lacks "summary" attribute
line 1 column 94039 - Warning: <img> attribute "longdesc" lacks value
line 1 column 94405 - Warning: <img> attribute "longdesc" lacks value
line 1 column 100103 - Warning: <img> attribute "longdesc" lacks value
line 1 column 103471 - Warning: <table> lacks "summary" attribute
line 1 column 107120 - Warning: <table> lacks "summary" attribute
line 1 column 20645 - Warning: <li> proprietary attribute "label"
line 1 column 20995 - Warning: <li> proprietary attribute "label"
line 1 column 21393 - Warning: <li> proprietary attribute "label"
line 1 column 40207 - Warning: <li> proprietary attribute "label"
line 1 column 40519 - Warning: <li> proprietary attribute "label"
line 1 column 63227 - Warning: <li> proprietary attribute "label"
line 1 column 63593 - Warning: <li> proprietary attribute "label"
line 1 column 63851 - Warning: <li> proprietary attribute "label"
line 1 column 64133 - Warning: <li> proprietary attribute "label"
line 1 column 73776 - Warning: <li> proprietary attribute "label"
line 1 column 74472 - Warning: <li> proprietary attribute "label"
line 1 column 75381 - Warning: <li> proprietary attribute "label"
line 1 column 75794 - Warning: <li> proprietary attribute "label"
line 1 column 76144 - Warning: <li> proprietary attribute "label"
line 1 column 77117 - Warning: <li> proprietary attribute "label"
line 1 column 115538 - Warning: <li> proprietary attribute "label"
line 1 column 115870 - Warning: <li> proprietary attribute "label"
line 1 column 116137 - Warning: <li> proprietary attribute "label"
line 1 column 116349 - Warning: <li> proprietary attribute "label"
line 1 column 116515 - Warning: <li> proprietary attribute "label"
line 1 column 116746 - Warning: <li> proprietary attribute "label"
line 1 column 116990 - Warning: <li> proprietary attribute "label"
line 1 column 117194 - Warning: <li> proprietary attribute "label"
line 1 column 117523 - Warning: <li> proprietary attribute "label"
line 1 column 117817 - Warning: <li> proprietary attribute "label"
line 1 column 118064 - Warning: <li> proprietary attribute "label"
line 1 column 118318 - Warning: <li> proprietary attribute "label"
line 1 column 118672 - Warning: <li> proprietary attribute "label"
line 1 column 118898 - Warning: <li> proprietary attribute "label"
line 1 column 119200 - Warning: <li> proprietary attribute "label"
line 1 column 119430 - Warning: <li> proprietary attribute "label"
line 1 column 119685 - Warning: <li> proprietary attribute "label"
line 1 column 119996 - Warning: <li> proprietary attribute "label"
line 1 column 120296 - Warning: <li> proprietary attribute "label"
line 1 column 120612 - Warning: <li> proprietary attribute "label"
line 1 column 120947 - Warning: <li> proprietary attribute "label"
line 1 column 121155 - Warning: <li> proprietary attribute "label"
line 1 column 121432 - Warning: <li> proprietary attribute "label"
line 1 column 121682 - Warning: <li> proprietary attribute "label"
line 1 column 121963 - Warning: <li> proprietary attribute "label"
line 1 column 122213 - Warning: <li> proprietary attribute "label"
line 1 column 122489 - Warning: <li> proprietary attribute "label"
line 1 column 122826 - Warning: <li> proprietary attribute "label"
line 1 column 123104 - Warning: <li> proprietary attribute "label"
line 1 column 123364 - Warning: <li> proprietary attribute "label"
line 1 column 123624 - Warning: <li> proprietary attribute "label"
line 1 column 123930 - Warning: <li> proprietary attribute "label"
line 1 column 124220 - Warning: <li> proprietary attribute "label"
line 1 column 124517 - Warning: <li> proprietary attribute "label"
line 1 column 124849 - Warning: <li> proprietary attribute "label"
line 1 column 125167 - Warning: <li> proprietary attribute "label"
line 1 column 125471 - Warning: <li> proprietary attribute "label"
line 1 column 125779 - Warning: <li> proprietary attribute "label"
line 1 column 126131 - Warning: <li> proprietary attribute "label"
line 1 column 126391 - Warning: <li> proprietary attribute "label"
line 1 column 126695 - Warning: <li> proprietary attribute "label"
line 1 column 127027 - Warning: <li> proprietary attribute "label"
line 1 column 127381 - Warning: <li> proprietary attribute "label"
